#,Keyword,中文释义,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents
1816,propolis,蜂胶,de,6,39000,0.45,0.85,propolis,2025-10-21 22:58:24,"People also ask,Knowledge panel",368000,15000,19000,2015-09-01,"Informational,Non-branded,Non-local"
1817,phuket,普吉岛,de,4,39000,0.25,0.41,phuket,2025-10-23 00:45:43,"Thumbnail,People also ask,Sitelinks,Video preview,Knowledge panel",605000,2300,2900,2015-09-01,"Informational,Non-branded,Local"
1818,tempeh,丹贝,de,12,39000,0.15,0.54,tempeh,2025-10-22 00:00:33,"Shopping,Thumbnail,People also ask,Sitelinks",376000,1400,4700,2015-09-01,"Informational,Non-branded,Non-local"
1819,frikadellen,肉丸,de,1,39000,0.15,0.86,frikadellen rezept,2025-10-21 11:21:54,"Top stories,Thumbnail,People also ask,Video preview",54000,15000,16000,2015-09-01,"Informational,Non-branded,Non-local"
1820,nordrhein-westfalen,北莱茵-威斯特法伦州,de,80,39000,0.20,0.4,nordrhein-westfalen,2025-10-24 19:06:21,"Thumbnail,Sitelinks,Top stories,Knowledge panel,People also ask,Video preview",44000,13000,13000,2015-09-01,"Informational,Non-branded,Local"
1821,terrassenplatten,庭院瓷砖,de,5,39000,0.20,0.84,terrassenplatten,2025-10-21 20:10:15,"Shopping,Thumbnail,People also ask,Sitelinks",48000,11000,11000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1822,frohes neues jahr,新年快乐,de,1,39000,0.15,0.47,frohes neues jahr,2025-10-21 22:21:51,"AI Overview,People also ask,Thumbnail",48000,3900,4100,2015-09-08,"Informational,Non-branded,Non-local"
1823,snoopy,史努比,de,0,39000,0.25,0.4,snoopy,2025-10-21 13:46:38,"People also ask,Knowledge panel,Thumbnail",1020000,3300,3800,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1824,eisenach,艾森纳赫,de,48,39000,0.20,0.47,eisenach,2025-10-24 08:19:37,"Knowledge panel,People also ask,Thumbnail,Sitelinks,Top stories,Video preview",48000,4200,4300,2015-09-01,"Informational,Non-branded,Local"
1825,slots,插槽,de,83,39000,4.50,0.75,slots,2025-10-21 23:23:17,"Sitelinks,People also ask",272000,19000,20000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1826,algarve,阿尔加维,de,10,39000,0.30,0.43,algarve,2025-10-20 23:05:04,"Knowledge panel,People also ask,Thumbnail",309000,3300,4100,2015-09-01,"Informational,Non-branded,Local"
1827,karibik,加勒比海,de,3,39000,0.20,0.48,karibik,2025-10-21 17:13:24,"Knowledge panel,People also ask,Thumbnail,Top stories",68000,6500,8100,2015-09-01,"Informational,Non-branded,Non-local"
1828,fernsehturm berlin,柏林电视塔,de,34,39000,0.10,0.84,fernsehturm berlin,2025-10-21 03:08:26,"Sitelinks,People also ask,Video preview",45000,18000,22000,2015-09-01,"Informational,Non-branded,Local"
1829,hörgeräte,助听器,de,21,39000,1.30,0.82,hörgeräte,2025-10-23 03:55:40,"Shopping,Thumbnail,People also ask,Sitelinks,Video preview",48000,13000,14000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1830,eisdiele,冰淇淋店,de,6,39000,0.10,0.17,eisdiele lauterbach,2025-10-21 00:30:44,"Knowledge panel,People also ask,Thumbnail,Sitelinks",41000,20,20,2015-09-01,"Informational,Non-branded,Non-local"
1831,gibraltar,直布罗陀,de,8,39000,0.10,0.51,gibraltar,2025-10-21 07:37:45,"Knowledge panel,People also ask,Thumbnail,Sitelinks,Video preview",612000,4000,5800,2015-09-01,"Informational,Non-branded,Non-local"
1832,ronnie coleman,罗尼·库尔曼,de,15,39000,0.45,0.62,ronnie coleman,2025-10-21 18:23:04,"Thumbnail,People also ask,Knowledge panel,Video preview",869000,21000,24000,2015-09-01,"Informational,Non-branded,Non-local"
1833,scheidenpilz,阴道鹅口疮,de,8,39000,0.15,0.77,scheidenpilz,2025-10-24 19:46:40,"Featured snippet,Thumbnail,People also ask,Sitelinks,Knowledge panel",47000,23000,28000,2015-09-01,"Informational,Non-branded,Non-local"
1834,freddy quinn,弗雷迪·奎因,de,5,39000,0.10,0.65,freddy quinn,2025-10-21 03:04:24,"Thumbnail,Sitelinks,People also ask,Knowledge panel",52000,21000,25000,2015-09-01,"Informational,Non-branded,Non-local"
1835,beifuß,艾蒿,de,0,39000,0.20,0.59,beifuß,2025-10-21 16:31:27,"Thumbnail,People also ask,Knowledge panel,Video preview",49000,20000,24000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1836,flughafen memmingen,梅明根机场,de,22,39000,0.15,1,flughafen memmingen,2025-10-24 07:17:23,"Sitelinks,Top stories,Thumbnail,Knowledge panel,People also ask,Video preview",47000,61000,71000,2015-09-01,"Informational,Non-branded,Local"
1837,berchtesgaden,贝希特斯加登,de,69,39000,0.25,0.49,berchtesgadener land,2025-10-24 19:27:43,"Sitelinks,Knowledge panel,People also ask,Thumbnail,Video preview",80000,4900,5500,2015-09-01,"Informational,Non-branded,Local"
1838,bachelor,学士,de,17,39000,0.60,0.85,bachelor,2025-10-21 06:21:02,"AI Overview,Thumbnail,People also ask,Knowledge panel,Sitelinks",380000,7000,10000,2015-09-01,"Informational,Non-branded,Non-local"
1839,whey protein,乳清蛋白,de,43,39000,0.50,0.72,whey protein,2025-10-22 02:09:04,"Shopping,Thumbnail,People also ask",1130000,19000,20000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1840,ai image generator,人工智能图像生成器,de,89,39000,0.20,,ai image generator,2025-10-21 14:43:19,"Sitelinks,Video preview,People also ask",3010000,69000,3060000,2018-02-26,"Informational,Non-branded,Non-local"
1841,guten morgen bilder neu,早上好图片新,de,1,39000,0.15,,guten morgen bilder,2025-10-24 03:55:28,Thumbnail,52000,55000,56000,2015-10-22,"Informational,Non-branded,Non-local"
1842,pc,个人电脑,de,51,39000,0.25,0.64,pc,2025-10-21 01:17:41,"Sitelinks,People also ask",1170000,13000,14000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1843,magnus carlsen,马格努斯·卡尔森,de,37,39000,0.15,0.72,magnus carlsen,2025-10-24 12:26:53,"Thumbnail,People also ask,Knowledge panel,Video preview",620000,26000,28000,2015-09-01,"Informational,Non-branded,Non-local"
1844,tansania,坦桑尼亚,de,22,39000,0.80,0.48,tansania,2025-10-24 09:35:30,"Thumbnail,Sitelinks,People also ask,Knowledge panel",58000,5100,6600,2015-09-01,"Informational,Non-branded,Non-local"
1845,franka potente,弗兰卡波塔,de,0,39000,0.20,0.58,franka potente,2025-10-22 00:09:03,"Thumbnail,People also ask,Knowledge panel",85000,19000,21000,2015-09-01,"Informational,Non-branded,Non-local"
1846,handy verkaufen,卖手机,de,12,39000,0.35,1.76,handy verkaufen,2025-10-24 12:35:57,"Sitelinks,People also ask,Video preview",43000,49000,51000,2015-09-01,"Commercial,Transactional,Non-branded,Non-local"
1847,dahlien,大丽花,de,3,39000,0.20,0.55,dahlien,2025-10-21 18:40:50,"Thumbnail,People also ask,Knowledge panel",47000,7000,8500,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1848,niclas füllkrug,尼克拉斯·福尔克鲁格,de,9,39000,0.10,0.69,füllkrug,2025-10-21 23:56:37,"Knowledge panel,Top stories,Thumbnail,People also ask",75000,13000,14000,2015-09-01,"Informational,Non-branded,Non-local"
1849,triest,伤心,de,1,39000,0.60,0.39,triest,2025-10-21 08:53:16,"Thumbnail,Sitelinks,People also ask,Knowledge panel",99000,5100,8800,2015-09-01,"Informational,Non-branded,Local"
1850,zecke,打钩,de,56,39000,0.15,0.43,zecke,2025-10-21 15:56:14,"Thumbnail,Sitelinks,People also ask,Knowledge panel",46000,13000,14000,2015-09-01,"Informational,Non-branded,Non-local"
1851,pampasgras,潘帕斯格拉斯,de,0,39000,0.25,0.74,pampasgras,2025-10-21 18:26:45,"Thumbnail,People also ask",57000,13000,15000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1852,victoria swarovski,维多利亚施华洛世奇,de,4,39000,0.10,0.81,victoria swarovski,2025-10-24 16:54:30,"Thumbnail,People also ask,Video preview,Knowledge panel",57000,26000,33000,2015-09-01,"Informational,Non-branded,Non-local"
1853,wahlen,选择,de,45,39000,0.20,0.76,wahlrecht,2025-10-24 14:53:38,"Top stories,Thumbnail,Video preview",42000,17000,17000,2015-09-01,"Informational,Non-branded,Non-local"
1854,ricotta,意大利乳清干酪,de,0,39000,0.15,0.38,ricotta,2025-10-21 09:38:31,"AI Overview,Thumbnail,People also ask,Video preview",315000,7100,8200,2015-09-01,"Informational,Non-branded,Non-local"
1855,tanga,坦噶,de,0,39000,0.10,0.38,tanga,2025-10-22 00:34:51,"People also ask,Sitelinks,Knowledge panel",332000,11000,11000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1856,krefeld,克雷菲尔德,de,43,39000,0.10,0.38,krefeld,2025-10-21 18:56:34,"Top stories,Thumbnail,Knowledge panel,Sitelinks,People also ask",54000,1100,1200,2015-09-01,"Informational,Non-branded,Local"
1857,یورو به افغانی,欧元 兑换 阿富汗尼,de,0,39000,0.45,,یورو به افغانی,2025-10-21 19:17:55,,91000,29000,67000,2016-01-25,"Informational,Non-branded,Non-local"
1858,wirbelsäule,脊柱,de,8,39000,0.10,0.57,wirbelsäule,2025-10-21 07:27:09,"AI Overview,Thumbnail,People also ask,Video preview",50000,11000,12000,2015-09-01,"Informational,Non-branded,Non-local"
1859,el salvador,萨尔瓦多,de,3,39000,0.10,0.48,el salvador,2025-10-24 06:14:15,"Thumbnail,Sitelinks,People also ask,Video preview,Knowledge panel",840000,3200,3600,2015-09-01,"Informational,Non-branded,Non-local"
1860,wer spielt heute fußball,今天谁在踢足球？,de,44,39000,0.25,0.71,fußball heute,2025-10-22 21:59:40,"People also ask,Sitelinks",49000,1290000,1310000,2015-09-02,"Informational,Non-branded,Non-local"
1861,bondage,束缚,de,6,39000,0.25,0.87,bondage,2025-10-21 19:31:04,People also ask,444000,8900,11000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1862,zeichnen,画,de,2,39000,0.20,0.28,zeichnen,2025-10-21 15:45:07,"Thumbnail,Video preview",55000,5300,7500,2015-09-01,"Informational,Non-branded,Non-local"
1863,shorts,短裤,de,0,39000,0.60,0.49,shorts,2025-10-21 21:11:24,"Video preview,People also ask,Knowledge panel",730000,9600,221000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1864,gaming stuhl,游戏椅,de,16,39000,0.40,1.2,gaming stuhl,2025-10-21 20:06:46,"Shopping,Thumbnail,Sitelinks,Video preview",50000,23000,28000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1865,boston,波士顿,de,40,39000,0.10,0.33,boston,2025-10-21 13:32:42,"Knowledge panel,Thumbnail,Sitelinks,People also ask",769000,3100,3700,2015-09-01,"Informational,Non-branded,Local"
1866,kalkulator,计算器,de,0,39000,0.10,0.33,kalkulator,2025-10-21 17:40:04,Knowledge card,4320000,3300,3300,2015-09-01,"Informational,Non-branded,Non-local"
1867,volleyball,排球,de,29,39000,0.20,0.47,volleyball,2025-10-24 18:13:06,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Video preview",865000,6200,7200,2015-09-01,"Informational,Non-branded,Non-local"
1868,halle,哈勒,de,56,39000,0.25,0.47,halle saale,2025-10-21 11:12:00,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Top stories",79000,3300,3700,2015-09-01,"Informational,Non-branded,Local"
1869,fettleber,脂肪肝,de,9,39000,0.20,0.99,fettleber,2025-10-22 00:00:34,"Thumbnail,People also ask,Sitelinks,Knowledge panel",47000,55000,60000,2015-09-01,"Informational,Non-branded,Non-local"
1870,50 cent,50分,de,49,39000,0.10,0.54,50 cent,2025-10-24 08:08:59,"Thumbnail,People also ask,Sitelinks,Video preview,Knowledge panel",725000,21000,21000,2015-09-01,"Informational,Non-branded,Non-local"
1871,mond heute,今天月亮,de,7,39000,0.15,1.03,mond heute,2025-10-21 14:44:31,"Sitelinks,People also ask",52000,43000,72000,2015-09-01,"Informational,Non-branded,Non-local"
1872,krebs,克雷布斯,de,19,39000,0.15,0.7,krebs,2025-10-21 20:29:49,"Top stories,Thumbnail,People also ask,Sitelinks",58000,2700,5300,2015-09-01,"Informational,Non-branded,Non-local"
1873,merlin polzin,梅林波尔津,de,0,39000,0.10,,merlin polzin,2025-10-21 00:45:51,"Top stories,Thumbnail,Knowledge panel,People also ask,Video preview",42000,23000,23000,2016-04-27,"Informational,Non-branded,Non-local"
1874,kraftfahrzeug,机动车辆,de,0,39000,0.20,0.33,kraftfahrzeug,2025-10-21 15:21:07,"AI Overview,Thumbnail,Knowledge panel,Sitelinks",43000,9300,11000,2015-09-01,"Informational,Non-branded,Non-local"
1875,rentenerhöhung,养老金增加,de,2,39000,0.10,1.03,rentenerhöhung bis 2026,2025-10-21 15:10:39,"People also ask,Video preview",41000,20000,20000,2015-09-06,"Informational,Non-branded,Non-local"
1876,adventskalender frauen,女性降临节日历,de,0,39000,0.15,1.18,adventskalender frauen,2025-10-24 14:21:32,"Thumbnail,Video preview",44000,25000,25000,2015-09-02,"Informational,Commercial,Transactional,Non-branded,Non-local"
1877,und,和,de,9,39000,0.70,0.52,und,2025-10-21 08:29:48,"Knowledge card,People also ask,Video preview",93000,3300,3600,2015-09-01,"Informational,Non-branded,Non-local"
1878,curacao,库拉索岛,de,3,38000,0.25,0.5,curacao,2025-10-21 13:10:53,"Knowledge panel,People also ask,Thumbnail,Sitelinks",714000,4200,4900,2015-09-01,"Informational,Non-branded,Local"
1879,butter,黄油,de,0,38000,0.15,0.39,butter,2025-10-24 05:44:48,"Shopping,Thumbnail,People also ask,Top stories,Video preview",384000,4100,4900,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1880,haartransplantation,毛发移植,de,6,38000,2.00,0.87,haartransplantation,2025-10-20 22:37:31,"Local pack,People also ask,Thumbnail",50000,14000,15000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1881,spirulina,螺旋藻,de,47,38000,0.40,0.83,spirulina,2025-10-24 19:59:20,"AI Overview,Thumbnail,Top ads,Paid sitelinks,People also ask,Bottom ads,Shopping Ads",663000,9600,13000,2015-09-01,"Informational,Non-branded,Non-local"
1882,görlitz,格尔利茨,de,52,38000,0.30,0.5,görlitz,2025-10-21 02:02:46,"Thumbnail,Sitelinks,Knowledge panel,Top stories,People also ask",46000,8800,8900,2015-09-01,"Informational,Non-branded,Local"
1883,lymphknoten hals,颈部淋巴结,de,49,38000,0.10,0.77,lymphknoten hals,2025-10-24 17:52:10,"Featured snippet,People also ask,Thumbnail",47000,25000,25000,2015-09-01,"Informational,Non-branded,Non-local"
1884,histaminintoleranz,组胺不耐受,de,53,38000,0.10,0.93,histaminarme lebensmittel,2025-10-21 00:22:29,"AI Overview,Thumbnail,People also ask,Knowledge panel",50000,27000,30000,2015-09-01,"Informational,Non-branded,Non-local"
1885,eisenmangel,缺铁,de,42,38000,0.25,0.98,eisenmangel symptome,2025-10-21 00:53:04,"Featured snippet,Thumbnail,People also ask,Knowledge panel",46000,22000,30000,2015-09-01,"Informational,Non-branded,Non-local"
1886,toronto,多伦多,de,33,38000,0.35,0.36,toronto,2025-10-21 00:27:50,"Sitelinks,Knowledge panel,People also ask,Thumbnail",941000,5500,6500,2015-09-01,"Informational,Non-branded,Local"
1887,deutschland frankreich,德国 法国,de,0,38000,0.15,0.52,deutschland frankreich,2025-10-21 21:40:36,"Top stories,Thumbnail,People also ask,Sitelinks,Video preview",44000,43000,45000,2015-09-01,"Informational,Non-branded,Non-local"
1888,goldpreis gramm,黄金价格克,de,7,38000,0.10,0.92,goldpreis,2025-10-21 19:58:35,"Sitelinks,People also ask,AI Overview",49000,987000,1070000,2015-09-01,"Informational,Non-branded,Non-local"
1889,ghost,鬼,de,72,38000,0.15,0.5,ghost,2025-10-24 12:30:05,"Sitelinks,Thumbnail,People also ask",1140000,9500,9500,2015-09-01,"Informational,Non-branded,Non-local"
1890,hautpilz,皮肤真菌,de,48,38000,0.15,0.75,hautpilz,2025-10-21 18:49:13,"Thumbnail,People also ask,Sitelinks,Knowledge panel",47000,14000,17000,2015-09-01,"Informational,Non-branded,Non-local"
1891,goretzka,戈雷茨卡,de,12,38000,0.15,0.66,goretzka,2025-10-24 20:42:36,"Top stories,Thumbnail,Knowledge panel,People also ask,Video preview",87000,5200,5600,2015-09-01,"Informational,Non-branded,Non-local"
1892,dubai schokolade kaufen,购买迪拜巧克力,de,35,38000,0.20,,dubai schokolade,2025-10-21 08:43:37,"Shopping,Thumbnail,People also ask,Sitelinks",43000,287000,291000,2024-04-22,"Informational,Commercial,Transactional,Non-branded,Local"
1893,titus,提图斯,de,22,38000,0.15,0.95,titus,2025-10-21 14:16:30,"Sitelinks,People also ask",114000,36000,36000,2015-09-01,"Informational,Non-branded,Non-local"
1894,e-scooter,电动滑板车,de,13,38000,0.25,0.96,escooter,2025-10-21 19:49:45,"People also ask,Shopping,Thumbnail,Sitelinks",55000,58000,59000,2015-09-02,"Informational,Commercial,Non-branded,Non-local"
1895,pflastersteine,普弗莱斯特斯坦,de,2,38000,0.15,0.8,pflastersteine,2025-10-22 11:21:09,"Shopping,Thumbnail,People also ask,Sitelinks,Video preview",47000,7900,8200,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1896,christina piercing,克里斯蒂娜·皮尔斯,de,0,38000,0.15,0.52,christina piercing,2025-10-21 18:56:53,"People also ask,Sitelinks",204000,8100,9500,2015-09-01,"Informational,Non-branded,Non-local"
1897,holunder,长老,de,0,38000,0.15,0.49,holunder,2025-10-21 23:58:02,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Video preview",49000,14000,16000,2015-09-01,"Informational,Non-branded,Non-local"
1898,muffins,松饼,de,4,38000,0.10,0.82,muffins rezept,2025-10-21 19:54:52,"Top stories,Thumbnail,Video preview,People also ask",218000,38000,46000,2015-09-01,"Informational,Non-branded,Non-local"
1899,fragezeichen,问号,de,2,38000,0.15,0.48,fragezeichen,2025-10-21 23:45:11,"Sitelinks,People also ask,Knowledge panel,Thumbnail",48000,3900,4900,2015-09-01,"Informational,Non-branded,Non-local"
1900,mehrwertsteuer rechner,增值税计算器,de,10,38000,0.25,1.12,mwst rechner,2025-10-24 02:10:30,"Sitelinks,People also ask,Video preview",41000,130000,134000,2015-09-01,"Informational,Non-branded,Non-local"
1901,wasserstoffperoxid,过氧化氢,de,32,38000,0.30,0.65,wasserstoffperoxid,2025-10-24 13:12:55,"AI Overview,Thumbnail,People also ask,Knowledge panel",43000,18000,21000,2015-09-01,"Informational,Non-branded,Non-local"
1902,waschtrockner,洗衣机烘干机,de,0,38000,0.30,1.01,waschtrockner,2025-10-21 13:02:11,"People also ask,Sitelinks,Video preview",43000,16000,17000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1903,keto diät,凯奥托特鲁茨,de,46,38000,0.35,0.82,keto diät,2025-10-21 10:18:03,"AI Overview,Thumbnail,People also ask,Sitelinks,Knowledge panel",48000,20000,27000,2015-09-04,"Informational,Non-branded,Non-local"
1904,deggendorf,德根多夫,de,41,38000,0.10,0.34,deggendorf,2025-10-22 00:00:32,"Thumbnail,People also ask,Knowledge panel,Sitelinks,Top stories",49000,3600,4200,2015-09-01,"Informational,Non-branded,Local"
1905,depression,沮丧,de,60,38000,0.20,0.75,depression,2025-10-24 08:58:47,"Featured snippet,Thumbnail,People also ask,Sitelinks,Knowledge panel",791000,12000,14000,2015-09-01,"Informational,Non-branded,Non-local"
1906,schmuck,笨蛋,de,42,38000,0.50,0.86,icrush,2025-10-21 18:37:38,"Thumbnail,Sitelinks",61000,82000,87000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1907,home,家,de,22,38000,1.40,0.52,home,2025-10-22 21:01:26,"Top ads,Thumbnail,Sitelinks,People also ask,Bottom ads,Paid sitelinks",2160000,3100,3500,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1908,entsafter,榨汁机,de,7,38000,0.25,0.87,entsafter,2025-10-22 02:53:44,"Sitelinks,People also ask,Video preview",46000,12000,12000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1909,sneaker herren,男式运动鞋,de,1,38000,0.25,0.88,sneaker herren,2025-10-21 19:37:26,"Thumbnail,Sitelinks",41000,34000,35000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
