#,Keyword,中文释义,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents
948,anatomia humana,人体解剖学,br,2,38000,0.10,0.56,anatomia humana,2025-10-21 03:33:44,"AI Overview,Thumbnail,People also ask,Knowledge panel,Sitelinks,Video preview",89000,13000,13000,2015-09-01,"Informational,Non-branded,Non-local"
949,bobbie goods pdf,鲍比商品.pdf,br,0,38000,0.10,,bobbie goods,2025-10-21 15:53:56,"Thumbnail,Video preview,People also ask",47000,273000,273000,2022-10-21,"Informational,Non-branded,Non-local"
950,sabonete facial,洗脸皂,br,1,37000,0.15,0.58,sabonete facial,2025-10-21 00:55:34,"Shopping,Thumbnail,Sitelinks,People also ask",38000,6100,6200,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
951,colostomia,结肠造口术,br,1,37000,0.15,0.42,colostomia,2025-10-21 23:20:03,"AI Overview,Thumbnail,People also ask,Knowledge panel,Sitelinks,Video preview",135000,5400,5800,2015-09-01,"Informational,Non-branded,Non-local"
952,rewards,奖励,br,36,37000,0.10,0.57,microsoft rewards,2025-10-21 13:40:18,People also ask,161000,445000,446000,2015-09-01,"Informational,Non-branded,Non-local"
953,hematologista,血液学家,br,0,37000,0.20,0.49,hematologista,2025-10-21 02:53:31,"People also ask,Knowledge panel,Local pack,Video preview",38000,6800,6900,2015-09-01,"Informational,Non-branded,Non-local"
954,remedio para garganta inflamada,喉咙痛的补救措施,br,0,37000,0.10,0.73,remedio para garganta inflamada,2025-10-22 01:08:20,"AI Overview,Thumbnail,People also ask,Sitelinks",38000,29000,30000,2015-09-01,"Informational,Non-branded,Non-local"
955,bauru,巴乌鲁,br,39,37000,0.15,0.32,prefeitura de bauru,2025-10-22 01:13:13,"Sitelinks,People also ask,Top stories,Thumbnail",41000,8100,8100,2015-09-01,"Informational,Non-branded,Local"
956,praia do forte,堡滩,br,7,37000,0.10,0.37,praia do forte,2025-10-21 18:55:35,"Thumbnail,Sitelinks,Knowledge panel,People also ask",47000,2300,2300,2015-09-01,"Informational,Non-branded,Local"
957,declaração anual mei,梅年度宣言,br,18,37000,0.15,1.17,das mei,2025-10-21 10:41:30,"Sitelinks,People also ask",37000,231000,231000,2015-09-01,"Informational,Non-branded,Non-local"
958,chatbot,聊天机器人,br,54,37000,0.30,0.73,chatbot,2025-10-21 19:20:07,"AI Overview,Thumbnail,People also ask,Knowledge panel,Sitelinks",434000,9100,9500,2015-09-01,"Informational,Non-branded,Non-local"
959,ouriço,刺猬,br,0,37000,0.20,0.18,ouriço,2025-10-21 02:26:17,"People also ask,Knowledge panel,Thumbnail,Video preview",41000,1000,1000,2015-09-01,"Informational,Non-branded,Non-local"
960,drenagem linfatica,淋巴引流,br,1,37000,0.10,0.5,drenagem linfatica,2025-10-22 19:09:20,"AI Overview,Thumbnail,People also ask,Video preview,Knowledge panel",40000,23000,23000,2015-09-01,"Informational,Non-branded,Non-local"
961,pesquisa eleitoral,选举民意调查,br,3,37000,0.15,0.72,pesquisa eleitoral,2025-10-21 06:47:45,"Top stories,Thumbnail,Sitelinks,Video preview",37000,15000,15000,2015-09-01,"Informational,Non-branded,Non-local"
962,escova interdental,牙间刷,br,0,37000,0.25,0.49,escova interdental,2025-10-21 12:34:14,"Shopping,Thumbnail,People also ask,Sitelinks",37000,3100,3100,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
963,100 dolares em reais,100 美元雷亚尔,br,35,37000,0.15,0.19,100 dolares em reais,2025-10-24 13:07:37,"People also ask,Sitelinks,Video preview",39000,6500,6600,2015-09-01,"Informational,Non-branded,Non-local"
964,pneu 185/65 r15,轮胎 185/65 r15,br,0,37000,0.10,1.15,pneu 185/65 r15,2025-10-24 17:44:55,"Sitelinks,Shopping,Thumbnail,People also ask,Video preview",39000,23000,23000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
965,mensagem de gratidão,感谢留言,br,0,37000,0.35,0.51,mensagem de gratidão,2025-10-22 02:10:28,"Thumbnail,People also ask,Sitelinks",38000,56000,59000,2015-09-01,"Informational,Non-branded,Non-local"
966,certificado mei,梅证书,br,12,37000,0.15,1.11,ccmei,2025-10-21 19:27:59,"Sitelinks,People also ask,Video preview",37000,151000,151000,2015-09-01,"Informational,Non-branded,Non-local"
967,tik,仅有的,br,30,37000,0.20,0.19,tiktok,2025-10-21 10:47:22,Sitelinks,1220000,2060000,2060000,2015-09-01,"Informational,Navigational,Non-branded,Non-local"
968,investing cafe,投资咖啡馆,br,0,37000,0.10,1.26,investing cafe,2025-10-21 11:03:40,"Sitelinks,Video preview",53000,162000,162000,2015-09-01,"Informational,Non-branded,Non-local"
969,atestado medico,医疗证明,br,0,37000,0.15,0.52,atestado medico,2025-10-21 15:40:45,"Top ads,People also ask,Knowledge panel,Thumbnail",39000,21000,21000,2015-09-01,"Informational,Non-branded,Non-local"
970,credo,信条,br,8,37000,0.15,0.71,credo,2025-10-21 05:24:02,"People also ask,Knowledge panel,Video preview",284000,61000,66000,2015-09-01,"Informational,Non-branded,Non-local"
971,esim,例如,br,28,37000,0.35,0.74,chip virtual,2025-10-24 12:41:26,"People also ask,Bottom ads,Paid sitelinks,Video preview,Knowledge panel",1090000,55000,56000,2015-09-02,"Informational,Non-branded,Non-local"
972,nr 12,编号 12,br,18,37000,0.10,0.87,nr 12,2025-10-21 19:50:38,"AI Overview,People also ask",37000,39000,39000,2015-09-01,"Informational,Non-branded,Non-local"
973,passagens,门票,br,80,37000,0.15,0.75,skyscanner,2025-10-23 00:19:09,"Sitelinks,Thumbnail,Video preview",40000,1160000,1160000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
974,praia do gunga,贡加海滩,br,0,37000,0.15,0.36,praia do gunga,2025-10-21 09:35:05,"AI Overview,Thumbnail,People also ask,Video preview",39000,3700,3700,2015-09-01,"Informational,Non-branded,Local"
975,corinthians x esporte clube bahia minuto a minuto,科林蒂安 x Esporte Clube Bahia 每分钟,br,3,37000,0.10,,corinthians x bahia,2025-10-24 17:49:21,"People also ask,Video preview,Sitelinks",38000,83000,84000,2022-08-05,"Informational,Non-branded,Non-local"
976,vitor pereira,维托·佩雷拉,br,3,37000,0.30,0.34,vítor pereira times dirigidos,2025-10-21 08:36:05,"Top stories,Thumbnail,Knowledge panel,People also ask",69000,6300,6700,2015-09-01,"Informational,Non-branded,Non-local"
977,o jogo do bicho,动物游戏,br,45,37000,0.20,1.02,deu no poste,2025-10-22 17:30:23,"Sitelinks,Video preview,Top stories,Thumbnail",37000,18070000,18080000,2015-09-01,"Informational,Non-branded,Non-local"
978,fgts saque,FGTS 提现,br,47,37000,0.25,1.01,fgts,2025-10-21 23:56:45,"Sitelinks,People also ask",37000,274000,275000,2015-09-01,"Informational,Non-branded,Non-local"
979,resultado eleições 2024 sao paulo,2024 年圣保罗选举结果,br,3,37000,0.15,,eleições 2020,2025-10-21 17:36:19,Video preview,37000,1570000,1570000,2024-09-13,"Informational,Non-branded,Local"
980,teste iptv,测试根据,br,44,37000,0.10,2.06,teste iptv,2025-10-21 05:45:53,Thumbnail,38000,55000,55000,2016-02-02,"Informational,Commercial,Non-branded,Non-local"
981,apuração eleições 2024 eua,2024 年美国大选计票,br,7,37000,8.00,,eleições estados unidos,2025-10-21 17:56:29,"Featured snippet,Video preview",37000,600000,636000,2024-10-16,"Informational,Non-branded,Non-local"
982,home care,家庭护理,br,6,37000,0.30,0.52,home care,2025-10-20 23:24:04,"AI Overview,Thumbnail,Local teaser pack,Knowledge panel,People also ask",112000,4200,4200,2015-09-01,"Informational,Non-branded,Non-local"
983,foi,他是,br,0,37000,0.20,0.38,foi,2025-10-21 10:42:06,"AI Overview,Thumbnail,Video preview,People also ask",68000,3900,4000,2015-09-01,"Informational,Non-branded,Non-local"
984,liderança,领导,br,6,37000,0.10,0.52,liderança,2025-10-24 09:55:11,"AI Overview,Thumbnail,Sitelinks,People also ask,Local teaser pack,Video preview",42000,6600,6700,2015-09-01,"Informational,Non-branded,Non-local"
985,defesa civil rio do sul,南里约民防,br,33,37000,0.30,1.13,defesa civil rio do sul,2025-10-21 07:25:17,"Sitelinks,Knowledge panel",37000,33000,33000,2015-09-03,"Informational,Non-branded,Local"
986,camisa masculina,男式衬衫,br,0,37000,0.10,0.56,camisa masculina,2025-10-21 06:20:28,"Sitelinks,Thumbnail,Shopping",38000,7200,7300,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
987,corte social masculino,男性社会法庭,br,0,37000,0.10,0.2,corte social,2025-10-24 10:45:54,"AI Overview,Thumbnail,People also ask,Video preview",38000,6800,7200,2015-09-01,"Informational,Non-branded,Non-local"
988,filme fernanda torres,费尔南达·托雷斯 电影,br,46,36000,0.25,0.22,filme ainda estou aqui,2025-10-24 15:56:43,"Video preview,Thumbnail,People also ask",37000,23000,25000,2015-09-12,"Informational,Non-branded,Non-local"
989,guia mei,梅导游,br,45,36000,0.20,1.13,pgmei,2025-10-21 06:27:46,"Top ads,Video preview,Bottom ads",37000,796000,798000,2015-09-01,"Informational,Non-branded,Non-local"
990,rafaela nery,拉斐拉·内里,br,0,36000,0.25,,rafaela nery,2025-10-22 03:16:53,,40000,29000,29000,2015-09-05,"Informational,Non-branded,Non-local"
991,mia malkova,米娅·马尔科娃,br,5,36000,0.80,0.74,mia malkova,2025-10-22 01:24:03,Sitelinks,920000,17000,17000,2015-09-01,"Informational,Non-branded,Non-local"
992,1 dolar em real,实际 1 美元,br,50,36000,0.15,0.23,1 dolar,2025-10-24 06:39:18,"People also ask,Sitelinks,Video preview",38000,67000,77000,2015-09-01,"Informational,Non-branded,Non-local"
993,print,打印,br,12,36000,0.60,0.67,print,2025-10-21 21:30:04,"Sitelinks,People also ask,Video preview,Local teaser pack,Thumbnail",289000,52000,53000,2015-09-01,"Informational,Non-branded,Non-local"
994,varizes,静脉曲张,br,2,36000,0.15,0.53,varizes,2025-10-21 13:59:24,"AI Overview,Thumbnail,People also ask,Video preview",42000,22000,23000,2015-09-01,"Informational,Non-branded,Non-local"
995,clonazepam gotas,氯硝西泮滴剂,br,0,36000,0.45,0.61,clonazepam gotas,2025-10-24 21:39:48,"AI Overview,People also ask,Thumbnail,Video preview",69000,4400,4400,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
996,pacote de viagem,旅行套餐,br,57,36000,0.10,1.08,pacote de viagem,2025-10-22 18:16:23,"Thumbnail,Sitelinks",37000,62000,63000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
997,holding,保持,br,4,36000,0.15,0.43,holding o que é,2025-10-21 16:08:16,"AI Overview,Thumbnail,People also ask,Knowledge panel,Video preview",140000,6300,6300,2015-09-01,"Informational,Non-branded,Non-local"
998,adesivo,贴纸,br,0,36000,0.10,0.27,adesivo,2025-10-22 22:48:25,"Local teaser pack,Thumbnail,Shopping,People also ask,Sitelinks,Video preview",41000,7400,7500,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
999,pagar mei,可能会围栏,br,39,36000,0.10,1.11,das mei,2025-10-21 23:33:53,Sitelinks,36000,450000,452000,2015-09-02,"Informational,Transactional,Non-branded,Non-local"
1000,empréstimo pessoal para negativado,个人贷款负数,br,59,36000,0.15,1.48,empréstimo para negativado,2025-10-21 15:57:09,"AI Overview,Sitelinks",37000,65000,66000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1001,consulta dbe,数据库查询,br,50,36000,0.25,1.14,redesim,2025-10-22 18:32:49,"Sitelinks,People also ask,Video preview",37000,202000,202000,2015-09-01,"Informational,Non-branded,Non-local"
1002,carabobo,卡拉沃沃,br,5,36000,0.10,0.29,carabobo,2025-10-23 04:31:30,"Sitelinks,Knowledge panel,Top stories,Thumbnail,Video preview",52000,9300,9400,2015-09-07,"Informational,Non-branded,Non-local"
1003,currículo online,在线简历,br,37,36000,0.10,1.32,currículo online,2025-10-20 23:42:48,Sitelinks,38000,134000,135000,2015-09-01,"Commercial,Transactional,Non-branded,Non-local"
1004,unha encravada,向内生长的脚趾甲,br,0,36000,0.10,0.48,unha encravada,2025-10-21 18:22:09,"AI Overview,Thumbnail,People also ask,Video preview",38000,7700,8100,2015-09-01,"Informational,Non-branded,Non-local"
1005,filipenses 4 13,腓立比书 4 13,br,7,36000,0.10,0.64,filipenses 4 13,2025-10-21 05:39:40,"AI Overview,Thumbnail,People also ask,Video preview",112000,29000,29000,2015-09-01,"Informational,Non-branded,Non-local"
1006,presente dia das mães,母亲节礼物,br,3,36000,0.15,0.8,presente dia das mães,2025-10-21 17:18:42,"Thumbnail,Sitelinks,Shopping,People also ask,Video preview",36000,11000,11000,2015-09-03,"Informational,Commercial,Non-branded,Non-local"
1007,leave in,留在,br,0,36000,0.10,0.54,leave in cabelo,2025-10-22 00:48:17,"Shopping,Thumbnail,People also ask,Sitelinks",55000,6300,6800,2015-09-01,"Informational,Non-branded,Non-local"
1008,colágeno,胶原,br,7,36000,0.20,0.5,colageno,2025-10-21 16:52:30,"AI Overview,Thumbnail,Sitelinks,People also ask,Knowledge panel",128000,32000,32000,2015-09-01,"Informational,Non-branded,Non-local"
1009,jogos de hoje do campeonato brasileiro,今天的巴西锦标赛,br,68,36000,0.10,0.29,classificações de brasileirão série a,2025-10-21 00:31:31,"Top stories,Thumbnail,Knowledge panel,Sitelinks,Video preview",36000,37840000,38370000,2015-09-02,"Informational,Non-branded,Non-local"
1010,manutenção,维护,br,1,36000,0.20,0.21,manutenção,2025-10-24 20:16:13,"People also ask,Knowledge card,Video preview",39000,5700,5700,2015-09-01,"Informational,Non-branded,Non-local"
1011,rafaela sumpani,拉斐拉·苏帕尼,br,0,36000,0.45,,rafaela sumpani,2025-10-21 12:46:40,,36000,19000,19000,2019-06-07,"Informational,Non-branded,Non-local"
1012,cirurgia ortognatica,正颌手术,br,0,36000,0.20,0.45,cirurgia ortognatica,2025-10-21 08:54:15,"AI Overview,Thumbnail,People also ask,Knowledge panel",36000,4800,4800,2015-09-01,"Informational,Non-branded,Non-local"
1013,clima em fazenda rio grande,里奥格兰德牧场的气候,br,0,36000,0.10,0.31,clima em fazenda rio grande,2025-10-21 01:23:51,"Knowledge card,People also ask,Sitelinks",36000,3700,3700,2015-09-08,"Informational,Non-branded,Local"
1014,uberlândia,乌贝兰迪亚,br,45,36000,0.25,0.38,prefeitura de uberlandia,2025-10-21 05:13:01,"Thumbnail,People also ask,Sitelinks,Top stories,Video preview",37000,20000,20000,2015-09-01,"Informational,Non-branded,Local"
1015,licenciamento 2025 rj,许可 2025 rj,br,11,36000,0.20,,licenciamento 2025 rj,2025-10-21 00:26:17,People also ask,36000,103000,103000,2024-08-29,"Informational,Non-branded,Local"
1016,real para dolar,实际兑美元,br,42,36000,0.20,0.55,dolar para real,2025-10-21 23:22:53,"Sitelinks,People also ask",40000,878000,912000,2015-09-01,"Informational,Non-branded,Non-local"
1017,conversor dolar,美元转换器,br,53,36000,0.15,1.01,dolar para real,2025-10-23 09:53:32,"Sitelinks,People also ask,Video preview",41000,835000,871000,2015-09-01,"Informational,Non-branded,Non-local"
1018,cesta básica,巴西卡,br,7,36000,0.15,0.56,cesta básica,2025-10-21 11:53:48,"Shopping,Thumbnail,Local teaser pack,People also ask,Sitelinks",37000,6400,6400,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1019,emprestimo com garantia de celular,手机担保贷款,br,51,36000,0.10,1.42,empréstimo com garantia de celular,2025-10-20 16:34:47,"Sitelinks,People also ask",36000,24000,24000,2016-06-30,"Informational,Commercial,Non-branded,Non-local"
1020,travis kelce,特拉维斯·凯尔斯,br,22,36000,1.00,0.49,travis kelce,2025-10-21 18:27:48,"Top stories,Thumbnail,Knowledge panel,People also ask",2680000,2300,2700,2015-09-01,"Informational,Non-branded,Non-local"
1021,lente de contato,隐形眼镜,br,22,36000,0.40,0.63,e lens,2025-10-25 00:11:11,"Sitelinks,People also ask,Shopping,Thumbnail,Video preview",38000,44000,44000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1022,50 dolares em reais,50 美元雷亚尔,br,0,36000,0.20,0.18,50 dolares em reais,2025-10-21 20:02:07,"People also ask,Sitelinks",37000,4800,4900,2015-09-01,"Informational,Non-branded,Non-local"
1023,converter euro em real,将 欧元 转换为 雷亚尔,br,8,36000,0.15,0.64,euro para real,2025-10-24 23:49:01,"People also ask,Video preview",48000,233000,338000,2015-09-01,"Informational,Non-branded,Non-local"
1024,covid,冠状病毒,br,68,36000,0.30,,covid19,2025-10-24 10:18:18,"Top stories,Thumbnail,Sitelinks,People also ask,Video preview,Knowledge panel",647000,43000,43000,2015-11-20,"Informational,Non-branded,Non-local"
1025,clima em rio branco,白河 的气候,br,1,36000,0.10,0.15,clima em rio branco,2025-10-21 22:15:29,"Knowledge card,People also ask,Sitelinks",36000,1700,1700,2015-09-06,"Informational,Non-branded,Local"
1026,resultado por banca,结果（按银行）,br,6,36000,0.45,1.18,resultado por banca,2025-10-21 10:30:12,Sitelinks,36000,138000,138000,2016-10-15,"Informational,Non-branded,Non-local"
1027,cubo,立方体,br,9,36000,0.10,0.26,cubo,2025-10-21 15:42:50,"Thumbnail,People also ask,Sitelinks",159000,1800,2000,2015-09-01,"Informational,Non-branded,Non-local"
1028,resultado do jogo do bicho da bahia,比乔达巴伊亚比赛的结果,br,0,36000,0.30,1.2,resultado do jogo do bicho bahia,2025-10-23 08:22:11,Video preview,36000,340000,340000,2015-09-01,"Informational,Non-branded,Local"
1029,mba,工商管理硕士,br,21,36000,0.50,0.44,o que é mba,2025-10-21 03:48:33,"AI Overview,People also ask,Sitelinks",618000,12000,12000,2015-09-01,"Informational,Non-branded,Non-local"
1030,agendamento passaporte,护照预约,br,22,36000,0.15,1.07,policia federal passaporte,2025-10-21 05:48:43,,36000,107000,108000,2015-09-01,"Informational,Navigational,Transactional,Non-branded,Non-local"
1031,sabonete liquido,液体肥皂,br,0,36000,0.30,0.28,granado sabonete liquido,2025-10-21 03:41:55,"Shopping,Thumbnail,Sitelinks",38000,6200,6200,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1032,dolar hoje real,今天的实际美元,br,59,36000,0.10,0.57,cotação dolar,2025-10-21 09:16:02,"Sitelinks,People also ask",69000,1910000,2110000,2015-09-01,"Informational,Non-branded,Non-local"
1033,presidente dos estados unidos,两个美国总统,br,22,35000,0.20,0.34,presidente dos estados unidos,2025-10-21 07:45:31,"Top stories,Thumbnail,People also ask,Sitelinks,Video preview",36000,4800,5500,2015-09-01,"Informational,Non-branded,Non-local"
1034,portugal x polônia,葡萄牙×波兰,br,36,35000,0.35,0.45,portugal x polonia,2025-10-21 15:51:17,People also ask,36000,2800,3300,2016-06-26,"Informational,Non-branded,Non-local"
1035,carpe diem,及时行乐,br,10,35000,0.35,0.42,carpe diem,2025-10-24 06:24:02,"Knowledge card,People also ask,AI Overview,Sitelinks,Video preview,Knowledge panel",579000,800,2300,2015-09-01,"Informational,Non-branded,Non-local"
1036,kto login,登录,br,83,35000,0.25,,kto,2025-10-21 13:47:02,Sitelinks,35000,1110000,1120000,2019-03-13,"Navigational,Non-branded,Non-local"
1037,can you run it,你能运行它吗,br,37,35000,0.10,1.09,can you run it,2025-10-23 14:04:26,"Sitelinks,Video preview",240000,77000,695000,2015-09-01,"Informational,Non-branded,Non-local"
