#,Keyword,中文释义,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents
657,1 sar to pkr,1 SAR 兑换 PKR,sa,5,12000,0.20,0.19,sar / pkr,2025-10-21 12:14:42,"People also ask,Sitelinks",17000,93000,153000,2015-09-01,"Informational,Non-branded,Non-local"
658,حائل,冰雹,sa,23,12000,0.20,0.44,حائل,2025-10-21 09:36:06,"People also ask,Knowledge panel,Thumbnail,Sitelinks",18000,3200,4500,2015-09-01,"Informational,Non-branded,Local"
659,صولجان,锤,sa,0,12000,0.10,0.24,صولجان,2025-10-20 21:50:45,"People also ask,Thumbnail,Knowledge panel,Video preview",14000,1000,1500,2015-09-27,"Informational,Non-branded,Non-local"
660,تايلاند,泰国,sa,2,12000,0.20,0.48,تايلاند,2025-10-24 07:17:02,"Knowledge panel,People also ask,Thumbnail,Sitelinks,Top stories,Video preview",44000,1700,6000,2015-09-01,"Informational,Non-branded,Non-local"
661,سيكل,循环,sa,0,11000,0.10,0.29,سيكل,2025-10-20 17:41:03,"Shopping Ads,Thumbnail",18000,2800,2900,2015-09-04,"Informational,Commercial,Non-branded,Non-local"
662,حجز,预订,sa,64,11000,0.25,0.69,حجز طيران,2025-10-21 01:12:11,,24000,307000,308000,2015-09-01,"Commercial,Transactional,Non-branded,Non-local"
663,كورونا,电晕,sa,43,11000,2.00,1,فيروس كورونا,2025-10-24 08:47:29,"Top stories,Thumbnail,People also ask,Sitelinks,Video preview",24000,3200,8500,2015-09-01,"Informational,Non-branded,Non-local"
664,بيلاتس,普拉提,sa,0,11000,0.30,0.54,بيلاتس,2025-10-21 16:43:06,"Thumbnail,Sitelinks,People also ask,Video preview,Knowledge panel,Local pack",18000,9900,17000,2015-10-15,"Informational,Non-branded,Non-local"
665,مدائن صالح,玛甸沙勒,sa,0,11000,0.10,0.58,مدائن صالح,2025-10-20 23:14:28,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Video preview",17000,5300,6400,2015-09-01,"Informational,Non-branded,Non-local"
666,صحون بلاستيك,塑料板,sa,0,11000,0.15,0.28,صحون بلاستيك,2025-10-20 21:47:27,Thumbnail,15000,2600,2600,2015-09-04,"Informational,Commercial,Non-branded,Non-local"
667,تامين طبي,医疗保险,sa,10,11000,0.40,1.09,تامين طبي,2025-10-21 17:33:32,"Sitelinks,Knowledge panel",11000,22000,22000,2015-09-09,"Informational,Commercial,Non-branded,Non-local"
668,مباريات اليوم السعودية,今天的比赛 沙特阿拉伯,sa,15,11000,0.30,0.94,مباريات اليوم السعودية,2025-10-22 00:36:28,"Sitelinks,Top stories,Thumbnail,People also ask",14000,23000,24000,2015-09-08,"Informational,Non-branded,Local"
669,حلاو,甜的,sa,0,11000,0.10,0.11,حلاو حامض,2025-10-24 16:53:38,"Thumbnail,People also ask,Video preview,Knowledge panel",15000,4100,4400,2015-09-07,"Informational,Commercial,Non-branded,Non-local"
670,مساج لمسة ع,触摸按摩,sa,1,11000,0.45,,مساج لمسة ع,2025-10-21 17:19:17,"Local pack,People also ask,Thumbnail,Video preview",11000,1600,1600,2024-12-26,"Informational,Commercial,Non-branded,Non-local"
671,تونر,爽肤水,sa,0,11000,0.25,0.36,تونر,2025-10-21 19:18:18,"People also ask,Knowledge panel",37000,6300,8400,2015-09-02,"Informational,Commercial,Non-branded,Non-local"
672,تجنيد,征募,sa,6,11000,0.10,1.27,التجنيد الموحد,2025-10-21 11:35:52,"Sitelinks,Video preview,Knowledge panel,Top stories,Thumbnail,People also ask",20000,149000,149000,2015-09-05,"Informational,Non-branded,Non-local"
673,مفارش,床垫,sa,16,11000,0.40,0.74,مفارش الحبيب,2025-10-21 20:31:46,"Thumbnail,Sitelinks",12000,13000,13000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
674,mp4,mp4,sa,1,11000,0.10,1.31,mp4,2025-10-20 18:50:43,,1030000,20000,181000,2015-09-02,"Informational,Non-branded,Non-local"
675,windy,有风的,sa,79,11000,0.10,0.81,windy,2025-10-21 07:29:58,Sitelinks,4180000,10000,2470000,2015-09-04,"Informational,Non-branded,Non-local"
676,تين,三,sa,6,11000,0.10,0.18,تين,2025-10-21 16:48:30,"Thumbnail,People also ask,Knowledge panel,Video preview",36000,1800,6900,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
677,جبس بورد,石膏板,sa,0,11000,1.50,0.54,جبس بورد,2025-10-19 07:48:47,"People also ask,Thumbnail",34000,4300,4600,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
678,الضمان الصحي,健康保险,sa,0,11000,0.45,1.09,مجلس الضمان الصحي,2025-10-18 06:31:56,Sitelinks,13000,53000,53000,2015-09-01,"Informational,Non-branded,Non-local"
679,ضغط ملفات pdf,压缩pdf文件,sa,6,11000,0.10,1.4,ضغط pdf,2025-10-21 12:15:57,"Video preview,Bottom ads",19000,256000,319000,2015-09-06,"Informational,Non-branded,Non-local"
680,حجز موعد فحص دوري,预约定期检查,sa,10,11000,0.25,,الفحص الدوري,2025-10-21 17:54:26,"Top ads,People also ask,Bottom ads,Paid sitelinks",11000,61000,61000,2019-12-30,"Transactional,Non-branded,Non-local"
681,insurance check,保险支票,sa,1,11000,0.50,1.17,cchi,2025-10-21 19:52:12,,66000,56000,58000,2015-11-09,"Informational,Non-branded,Non-local"
682,سوق الذهب,黄金市场,sa,42,11000,0.15,0.8,سعر الذهب اليوم,2025-10-21 10:48:11,"Sitelinks,Thumbnail",62000,995000,1020000,2015-09-01,"Informational,Non-branded,Non-local"
683,prayer time jubail,祈祷时间朱拜勒,sa,0,11000,2.00,0.55,jubail prayer time,2025-10-24 23:12:53,Knowledge card,11000,7700,7700,2015-09-04,"Informational,Non-branded,Local"
684,sip calculator,啜饮计算器,sa,39,11000,0.90,1.27,sip calculator,2025-10-20 22:02:08,Sitelinks,2670000,9700,2620000,2015-12-07,"Informational,Non-branded,Non-local"
685,كهرباء,电,sa,28,11000,0.60,0.94,شركة الكهرباء,2025-10-21 15:38:24,"Sitelinks,Top stories,Thumbnail,Local teaser pack,People also ask",66000,229000,231000,2015-09-01,"Informational,Non-branded,Non-local"
686,اسئلة دينية صعبة واجابتها,困难的宗教问题及其答案,sa,0,11000,0.70,,اسئلة دينية صعبة واجابتها,2025-10-20 00:45:17,"Featured snippet,People also ask,Sitelinks,Video preview",58000,11000,20000,2015-10-27,"Informational,Non-branded,Non-local"
687,مان سيتي ضد ليفربول,曼城 vs 利物浦,sa,0,11000,0.10,,ليفربول ضد مان سيتي,2025-10-20 22:54:04,Video preview,82000,7200,50000,2018-10-17,"Informational,Non-branded,Non-local"
688,كونسول,安慰,sa,0,11000,0.25,0.32,كونسول,2025-10-24 07:40:14,"Shopping Ads,Thumbnail,Sitelinks,Video preview",17000,3200,3600,2015-09-03,"Informational,Commercial,Non-branded,Non-local"
689,التقويم الدراسي ١٤٤٥,校历 1445,sa,1,11000,0.10,,التقويم الدراسي 1446,2025-10-22 02:35:19,,12000,324000,332000,2020-07-19,"Informational,Non-branded,Non-local"
690,saudi riyal rate,沙特里亚尔汇率,sa,4,11000,0.15,0.4,sar to pkr,2025-10-21 15:09:50,"Sitelinks,People also ask",33000,95000,185000,2015-09-08,"Informational,Non-branded,Non-local"
691,salah time dammam,达曼时间不对,sa,0,11000,0.90,0.59,prayer time,2025-10-21 18:55:28,Knowledge card,11000,29000,30000,2015-09-01,"Informational,Non-branded,Local"
692,surah waqiah,瓦吉亚古兰经,sa,3,11000,0.90,0.79,surah waqiah,2025-10-21 00:16:06,"Video preview,Knowledge panel",429000,4100,39000,2015-09-02,"Informational,Non-branded,Non-local"
693,abha,河,sa,36,11000,0.30,0.35,ابها,2025-10-20 13:56:20,"Thumbnail,Knowledge panel",281000,8100,11000,2015-09-01,"Informational,Non-branded,Local"
694,شمس,太阳,sa,5,11000,0.15,0.22,شمس الكويتية,2025-10-22 00:55:29,"Thumbnail,Video preview,Sitelinks,People also ask",33000,1500,9500,2015-09-01,"Informational,Non-branded,Non-local"
695,مسكن اسنان,牙科镇痛药,sa,0,11000,0.50,0.64,مسكن اسنان,2025-10-18 14:42:18,"AI Overview,Thumbnail,People also ask",14000,3900,13000,2015-12-02,"Informational,Non-branded,Non-local"
696,ارنب,阿尔纳布,sa,0,11000,0.10,0.21,ارنب,2025-10-21 04:30:08,"Thumbnail,Sitelinks,Knowledge panel,Video preview,People also ask",43000,1100,6600,2015-09-01,"Informational,Non-branded,Non-local"
697,قصات شعر,发型,sa,0,11000,0.10,0.18,قصات شعر,2025-10-22 01:50:13,"Thumbnail,Video preview",50000,8800,37000,2015-09-01,"Informational,Non-branded,Non-local"
698,اشتراك iptv,网络电视订阅,sa,27,11000,0.20,1.66,iptv,2025-10-19 16:06:35,"Sitelinks,Thumbnail",17000,35000,42000,2015-09-06,"Commercial,Transactional,Non-branded,Non-local"
699,اسئله,问题,sa,0,11000,0.10,0.4,اسئله عامه,2025-10-20 16:21:29,"AI Overview,Thumbnail,Sitelinks,People also ask,Video preview",59000,17000,45000,2015-09-01,"Informational,Non-branded,Non-local"
700,سكوتر كهربائي للكبار,成人电动滑板车,sa,0,11000,0.10,,سكوتر كهربائي,2025-10-20 21:05:03,"Sitelinks,Video preview",30000,8600,8900,2018-10-11,"Informational,Commercial,Non-branded,Non-local"
701,لوحات جدارية,壁画,sa,0,11000,0.30,0.48,لوحة جدارية,2025-10-21 17:55:19,Thumbnail,17000,2700,4000,2015-10-15,"Informational,Commercial,Non-branded,Non-local"
702,dollar to sar,美元兑沙特里亚尔,sa,10,11000,0.25,0.19,usd to sar,2025-10-21 13:52:12,"Sitelinks,People also ask",12000,8500,11000,2015-09-04,"Informational,Non-branded,Non-local"
703,dubai,迪拜,sa,92,11000,0.30,0.32,dubai,2025-10-21 00:48:43,"Thumbnail,Sitelinks,Knowledge panel,People also ask",3300000,1800,295000,2015-09-01,"Informational,Non-branded,Local"
704,بردقوش,马郁兰,sa,1,11000,0.20,0.54,بردقوش,2025-10-21 13:40:34,"Thumbnail,People also ask,Knowledge panel,Video preview",27000,8900,34000,2015-09-06,"Informational,Non-branded,Non-local"
705,maghrib time,昏礼时间,sa,2,11000,2.00,0.27,maghrib time,2025-10-21 19:27:02,"Featured snippet,Sitelinks,People also ask,Knowledge panel",185000,6200,6500,2015-10-24,"Informational,Non-branded,Non-local"
706,جميع الأسهم السعودية,所有沙特股票,sa,10,11000,0.70,,تداول,2025-10-21 03:08:04,Sitelinks,12000,403000,404000,2016-01-13,"Informational,Non-branded,Non-local"
707,namaz time jeddah,纳马兹 时间 吉达,sa,0,11000,1.00,0.49,jeddah prayer time,2025-10-21 01:18:25,Knowledge card,11000,75000,77000,2015-09-20,"Informational,Non-branded,Local"
708,ملف انجاز الطالب,学生成绩档案,sa,0,11000,0.10,0.98,ملف انجاز الطالب,2025-10-21 17:11:22,"People also ask,Video preview",11000,5700,5700,2015-09-01,"Informational,Non-branded,Non-local"
709,paracetamol,扑热息痛,sa,68,11000,0.20,0.5,باراسيتامول,2025-10-24 13:33:53,"People also ask,Thumbnail,Sitelinks,Video preview",1950000,16000,29000,2015-09-04,"Informational,Non-branded,Non-local"
710,اسعار الاسهم,股票价格,sa,10,11000,0.15,1.22,اسعار الاسهم,2025-10-22 00:00:14,"Sitelinks,Video preview,Knowledge panel",29000,14000,14000,2015-09-01,"Informational,Non-branded,Non-local"
711,مق,米q,sa,0,11000,0.10,0.19,مق,2025-10-21 01:54:25,,16000,2000,2100,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
712,تمر سكري,苏卡里枣,sa,0,11000,0.25,0.38,تمر,2025-10-21 15:10:32,"Thumbnail,Knowledge panel",16000,3500,3600,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
713,سعود الفيصل,沙特·费萨尔,sa,0,11000,0.10,0.55,سعود الفيصل,2025-10-21 19:01:12,"Thumbnail,People also ask,Video preview",15000,6300,7200,2015-09-01,"Informational,Non-branded,Non-local"
714,باركيه,实木复合地板,sa,0,11000,0.20,0.38,باركيه,2025-10-21 09:34:03,"Thumbnail,Knowledge panel,People also ask",20000,4900,5100,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
715,تسريحة غرفة نوم,卧室梳妆台,sa,0,11000,0.15,0.27,تسريحة غرفة نوم,2025-10-21 15:47:36,"Thumbnail,Sitelinks",16000,4000,4200,2015-11-09,"Informational,Commercial,Transactional,Non-branded,Non-local"
716,ثلاجة,冰箱,sa,0,11000,0.10,0.37,ثلاجة,2025-10-21 17:46:24,"Thumbnail,Sitelinks",27000,3400,3400,2015-09-02,"Informational,Commercial,Non-branded,Non-local"
717,تهنئة مولود ذكر,恭喜生下一个男婴,sa,0,11000,0.15,0.67,تهنئة مولود ذكر,2025-10-24 08:09:27,"AI Overview,Thumbnail,People also ask,Video preview",29000,1700,3800,2015-10-10,"Informational,Non-branded,Non-local"
718,افوكادو,牛油果,sa,0,11000,0.10,0.32,افوكادو,2025-10-24 08:47:47,"People also ask,Thumbnail,Sitelinks,Video preview,Knowledge panel",44000,1700,11000,2015-09-01,"Informational,Non-branded,Non-local"
719,كركم,姜黄,sa,0,11000,0.20,0.29,كركم,2025-10-21 10:07:14,"People also ask,Knowledge panel,Sitelinks,Video preview",42000,1000,8200,2015-09-02,"Informational,Non-branded,Non-local"
720,لابكوت,拉普科特,sa,0,11000,0.25,0.26,لابكوت,2025-10-24 20:29:43,"Sitelinks,Local teaser pack,Video preview",15000,2200,2500,2015-11-11,"Informational,Commercial,Transactional,Non-branded,Non-local"
721,ط,我,sa,0,11000,0.10,0.32,ط,2025-10-21 19:24:42,"Video preview,Knowledge panel",54000,1900,7900,2015-09-01,"Informational,Non-branded,Non-local"
722,ترجمه من عربي الى انجليزي,从阿拉伯语翻译成英语,sa,5,11000,0.15,0.18,translate,2025-10-24 19:06:52,"Knowledge card,Video preview,Thumbnail",54000,676000,2320000,2015-09-02,"Informational,Non-branded,Non-local"
723,turkey,火鸡,sa,83,11000,0.30,0.37,turkey,2025-10-21 00:47:15,"Thumbnail,Sitelinks,Knowledge panel,People also ask",1810000,1100,275000,2015-09-01,"Informational,Non-branded,Non-local"
724,التسجيل العيني للعقار,财产实物登记,sa,3,11000,0.10,,السجل العقاري,2025-10-21 16:41:39,"Sitelinks,People also ask",11000,14000,15000,2015-09-14,"Informational,Non-branded,Non-local"
725,الاستعلام عن صلاحية الاقامة,查询居留有效期,sa,15,11000,0.20,1.17,الاستعلام عن صلاحية الاقامة,2025-10-21 01:56:21,People also ask,11000,63000,64000,2015-09-01,"Informational,Non-branded,Non-local"
726,business,商业,sa,85,11000,0.45,0.26,المركز السعودي,2025-10-21 09:39:15,"Knowledge card,Sitelinks",1560000,27000,27000,2015-09-01,"Informational,Non-branded,Non-local"
727,شروق الشمس,日出,sa,1,11000,0.25,0.22,متى تقام صلاة الجمعة في الرياض,2025-10-21 14:55:56,People also ask,64000,1400,1400,2015-09-02,"Informational,Non-branded,Non-local"
728,اكاديميا خالد,哈立德学院,sa,0,11000,1.90,1.16,اكاديميا خالد,2025-10-21 13:36:54,Sitelinks,12000,29000,29000,2016-03-24,"Informational,Non-branded,Non-local"
729,تحويل عمله,转换他的货币,sa,6,11000,0.15,0.92,تحويل العملات,2025-10-24 09:14:11,"Sitelinks,Video preview",23000,245000,250000,2015-09-01,"Informational,Non-branded,Non-local"
730,شاي,茶,sa,7,11000,0.20,0.26,شاي,2025-10-21 18:07:57,"Local teaser pack,Top stories,Thumbnail,Sitelinks,People also ask",38000,1700,2100,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
731,طوارئ الكهرباء,电力紧急情况,sa,1,11000,1.40,0.29,كم رقم شركة الكهرباء المجاني,2025-10-20 23:26:40,"Featured snippet,People also ask,Local pack,Sitelinks",26000,7800,7800,2015-09-01,"Informational,Non-branded,Non-local"
732,تأمين,保险,sa,55,11000,0.30,0.89,تاميني,2025-10-20 10:50:17,Sitelinks,15000,621000,631000,2015-09-07,"Informational,Commercial,Non-branded,Non-local"
733,تامين زيارة,确保访问,sa,3,11000,0.35,1.65,تامين زيارة,2025-10-20 20:33:39,Sitelinks,11000,23000,23000,2016-12-20,"Informational,Non-branded,Non-local"
734,jeddah airport,吉达机场,sa,16,10000,0.10,0.64,jeddah airport,2025-10-20 20:40:12,"Sitelinks,People also ask,Knowledge panel,Video preview",39000,8300,18000,2015-09-01,"Informational,Non-branded,Local"
735,مطاعم الرياض,利雅得省餐厅,sa,0,10000,0.35,0.74,مطاعم الرياض,2025-10-22 00:18:23,"Local teaser pack,Thumbnail,Video preview",11000,3500,3600,2015-09-01,"Informational,Non-branded,Local"
736,برقوق,李子,sa,0,10000,0.15,0.21,برقوق,2025-10-21 03:43:56,"Thumbnail,People also ask,Video preview",30000,3800,7500,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
737,موسكو,莫斯科,sa,0,10000,0.25,0.24,موسكو,2025-10-21 13:13:08,"People also ask,Knowledge panel,Thumbnail,Top stories,Video preview",25000,1700,3800,2015-09-02,"Informational,Non-branded,Local"
738,expatriates khobar,外籍人士胡拜尔,sa,0,10000,0.25,1.05,expatriates khobar,2025-10-19 01:46:02,"Sitelinks,People also ask",10000,11000,11000,2015-09-01,"Informational,Non-branded,Local"
739,العد التنازلي لرمضان 2025,2025 年斋月倒计时,sa,0,10000,0.25,,كم باقي على رمضان 2025,2025-10-24 13:32:55,"People also ask,Video preview",20000,95000,181000,2022-03-06,"Informational,Non-branded,Non-local"
740,كنبي,不能,sa,1,10000,0.20,0.16,كتبي ثالث ابتدائي,2025-10-21 01:00:36,Sitelinks,10000,2600,2900,2016-01-09,"Informational,Commercial,Transactional,Non-branded,Non-local"
741,عمان,阿曼,sa,63,10000,0.30,0.43,عمان,2025-10-20 12:58:18,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Top stories",90000,3300,17000,2015-09-02,"Informational,Non-branded,Local"
742,مباراه السعوديه,沙特阿拉伯队比赛,sa,0,10000,0.25,0.94,المنتخب السعودي,2025-10-20 22:45:48,"Thumbnail,Knowledge panel,Video preview",13000,25000,26000,2015-09-03,"Informational,Non-branded,Non-local"
743,التعليم في السعودية,沙特阿拉伯的教育,sa,11,10000,0.15,0.9,وزارة التعليم,2025-10-24 08:48:31,"AI Overview,Thumbnail,Sitelinks,People also ask,Top stories,Video preview,Knowledge panel",12000,104000,105000,2015-09-15,"Informational,Non-branded,Local"
744,canada,加拿大,sa,95,10000,0.10,0.4,canada,2025-10-21 03:56:12,"Sitelinks,Thumbnail",2430000,1100,112000,2015-09-01,"Informational,Non-branded,Non-local"
745,جلسات خارجية,外部会议,sa,0,10000,0.35,0.49,جلسات خارجية,2025-10-21 16:17:36,Thumbnail,13000,4800,4800,2015-09-16,"Informational,Commercial,Transactional,Non-branded,Non-local"
746,monkey,猴,sa,68,10000,0.10,0.21,monkey app,2025-10-19 19:47:19,,2390000,7500,1460000,2015-09-01,"Informational,Non-branded,Non-local"
747,ليفربول ضد فولهام,利物浦 vs 富勒姆,sa,0,10000,0.50,,ليفربول وفولهام,2025-10-21 07:09:43,,83000,4100,26000,2018-11-11,"Informational,Non-branded,Non-local"
748,اجازة اليوم الوطني,国庆假期,sa,0,10000,1.10,0.99,التقويم الدراسي,2025-10-22 23:53:04,"Featured snippet,People also ask,Video preview",11000,323000,329000,2015-09-05,"Informational,Non-branded,Non-local"
749,رفوف تخزين,仓储货架,sa,0,10000,0.35,0.69,رفوف تخزين,2025-10-20 03:29:36,"Local teaser pack,Thumbnail,Sitelinks",12000,900,1100,2015-09-17,"Informational,Commercial,Transactional,Non-branded,Non-local"
750,تحويل العملة,货币换算,sa,8,10000,0.20,0.96,تحويل العملات,2025-10-24 13:45:03,"Sitelinks,Video preview",26000,245000,250000,2015-09-01,"Informational,Non-branded,Non-local"
751,تلوين,染色,sa,0,10000,0.15,0.53,رسومات للتلوين,2025-10-24 17:07:30,"Thumbnail,Sitelinks,Video preview",22000,9700,35000,2015-09-01,"Informational,Non-branded,Non-local"
752,سجلات الطلاب,学生记录,sa,1,10000,0.70,1.04,بلاك بورد حفر الباطن,2025-10-21 20:01:45,Sitelinks,10000,11000,11000,2015-09-01,"Informational,Navigational,Non-branded,Non-local"
753,شامبو اكليل الجبل,迷迭香洗发水,sa,0,10000,0.15,,شامبو اكليل الجبل,2025-10-21 03:54:29,"AI Overview,Thumbnail,People also ask",12000,3800,3900,2015-12-27,"Informational,Commercial,Transactional,Non-branded,Non-local"
754,arabic to hindi,阿拉伯语 至 印地语,sa,2,10000,0.35,0.23,arbi in hindi,2025-10-24 13:33:24,"Knowledge card,People also ask,Video preview",24000,1500,4100,2015-11-20,"Informational,Non-branded,Non-local"
755,جيسون ستاثام,杰森斯坦森,sa,17,10000,0.20,0.32,جيسون ستاثام,2025-10-20 16:01:41,"Knowledge panel,Thumbnail,People also ask,Video preview",49000,1900,8800,2015-09-01,"Informational,Non-branded,Non-local"
756,synonyms,同义词,sa,66,10000,0.15,0.72,synonyms,2025-10-21 10:25:02,"Sitelinks,Knowledge panel",1750000,7800,3330000,2015-09-01,"Informational,Non-branded,Non-local"
757,عثمان,奥斯曼,sa,12,10000,0.35,0.45,عثمان بن ارطغرل,2025-10-24 17:57:52,"Top stories,Thumbnail,People also ask,Sitelinks,Video preview,Knowledge panel",104000,1300,17000,2015-09-20,"Informational,Non-branded,Non-local"
758,translate indonesia ke inggris,将印度尼西亚语翻译成英语,sa,43,10000,0.25,,translate indonesia inggris,2025-10-24 19:21:12,Knowledge card,1260000,21000,215000,2015-11-10,"Informational,Non-branded,Non-local"
759,فليك,薄片,sa,1,10000,0.25,0.1,هانز فليك,2025-10-20 15:48:35,"Top stories,Thumbnail,Sitelinks,Video preview",19000,1300,4600,2015-09-01,"Informational,Non-branded,Non-local"
760,حب,爱,sa,0,10000,0.50,0.35,حب,2025-10-20 23:04:49,"Thumbnail,Sitelinks,Video preview",89000,1300,3700,2015-09-01,"Informational,Non-branded,Non-local"
761,استعلام عن موظف وافد,关于外籍员工的询问,sa,4,10000,1.20,1.17,استعلام عن وافد,2025-10-21 10:05:52,"AI Overview,Thumbnail,People also ask,Video preview",11000,132000,134000,2015-09-01,"Informational,Non-branded,Non-local"
762,فنادق الرياض,利雅得酒店,sa,1,10000,0.20,0.81,فنادق الرياض,2025-10-19 13:52:05,"Thumbnail,Video preview",12000,2900,3500,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Local"
763,live cricket streaming,板球直播,sa,83,10000,0.80,1.65,webcric,2025-10-21 10:12:10,Sitelinks,182000,41000,996000,2015-09-01,"Navigational,Non-branded,Non-local"
764,باكو,巴库,sa,0,10000,0.15,0.34,باكو,2025-10-21 13:09:34,"Thumbnail,People also ask,Sitelinks",19000,2000,4700,2015-09-01,"Informational,Non-branded,Local"
765,برغندي,勃艮第,sa,0,10000,0.30,0.13,برغندي,2025-10-20 23:24:03,"AI Overview,Thumbnail,People also ask,Video preview,Knowledge panel",16000,200,200,2015-09-04,"Informational,Commercial,Non-branded,Non-local"
766,عفاف,贞洁,sa,6,10000,0.30,1.05,العفاف,2025-10-21 17:33:02,"Sitelinks,People also ask",11000,35000,36000,2015-09-01,"Informational,Non-branded,Non-local"
767,رموز,符号,sa,4,10000,0.15,0.8,رموز,2025-10-18 12:11:52,"Thumbnail,Sitelinks,Video preview",24000,12000,30000,2015-09-01,"Informational,Non-branded,Non-local"
768,حاسبه الحمل,怀孕计算器,sa,16,10000,0.15,1.2,حاسبة الحمل,2025-10-21 13:02:23,"Sitelinks,Thumbnail",37000,83000,142000,2015-09-01,"Informational,Non-branded,Non-local"
769,غزه,加沙,sa,6,10000,0.20,0.47,غزة,2025-10-21 08:12:16,"Top stories,Thumbnail,Knowledge panel,Sitelinks,Video preview,People also ask",88000,1900,16000,2015-09-20,"Informational,Non-branded,Local"
770,كاميرا,相机,sa,0,10000,0.10,0.2,الكاميرا,2025-10-20 07:08:50,"Sitelinks,Video preview",28000,3200,11000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
771,حساب الحمل بالهجري,回历怀孕计算,sa,8,10000,0.15,1.36,حاسبة الحمل,2025-10-24 20:25:42,"Sitelinks,Thumbnail",11000,86000,151000,2015-09-01,"Informational,Non-branded,Non-local"
772,medical report check,医疗报告检查,sa,1,10000,0.70,,medical report check,2025-10-19 10:58:54,Sitelinks,45000,17000,158000,2016-03-25,"Informational,Non-branded,Non-local"
773,مارسيلو,马塞洛,sa,0,10000,0.35,0.31,مارسيلو,2025-10-21 21:23:02,"People also ask,Knowledge panel",34000,2700,8100,2015-09-10,"Informational,Non-branded,Non-local"
774,انشاء ايميل,创建电子邮件,sa,19,10000,0.45,0.32,ايميل,2025-10-20 23:27:26,"People also ask,Video preview",14000,38000,93000,2015-09-01,"Informational,Non-branded,Non-local"
775,صيدليه,药店,sa,39,10000,0.25,0.34,النهدي,2025-10-21 07:06:56,"Top ads,Local pack,Thumbnail,Sitelinks,People also ask,Bottom ads,Paid sitelinks",33000,272000,272000,2015-09-06,"Informational,Commercial,Transactional,Non-branded,Non-local"
776,عقد ايجار,租赁合同,sa,0,10000,0.15,1.02,عقد ايجار,2025-10-21 16:46:32,People also ask,15000,8600,8600,2015-09-03,"Informational,Non-branded,Non-local"
777,استعلام عن طلب زيارة عائلية,关于申请探亲的询问,sa,1,10000,0.45,1.37,وزارة الخارجية,2025-10-24 10:37:59,"Sitelinks,Video preview",13000,532000,606000,2015-09-01,"Informational,Non-branded,Non-local"
778,صلاح الدين الايوبي,萨拉丁·阿尤比,sa,6,10000,0.30,0.93,صلاح الدين الايوبي,2025-10-21 15:31:17,"Sitelinks,People also ask,Knowledge panel,Thumbnail",56000,13000,46000,2015-09-01,"Informational,Non-branded,Non-local"
779,جوز الهند,椰子,sa,2,10000,0.10,0.33,جوز الهند,2025-10-21 03:31:14,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Video preview",34000,1600,5600,2015-09-02,"Informational,Non-branded,Non-local"
780,laptop,笔记本电脑,sa,1,10000,0.10,0.31,لابتوب,2025-10-20 19:57:21,Sitelinks,2170000,4100,4200,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
781,رسمات,图纸,sa,0,10000,0.15,0.3,رسمات,2025-10-21 01:05:11,"Thumbnail,Video preview,People also ask",31000,900,5600,2015-09-01,"Informational,Non-branded,Non-local"
782,ارقام السعودية,沙特阿拉伯数字,sa,47,10000,0.15,1.1,ارقام,2025-10-20 20:35:02,Sitelinks,11000,66000,73000,2015-09-12,"Informational,Non-branded,Local"
783,madina,麦地那,sa,47,10000,0.20,0.28,المدينة المنورة,2025-10-21 13:47:14,"Knowledge panel,Thumbnail,Sitelinks,People also ask",108000,20000,25000,2015-09-01,"Informational,Non-branded,Local"
784,tiger,老虎,sa,74,10000,0.10,0.28,tiger,2025-10-24 16:23:16,"Local teaser pack,Thumbnail,Sitelinks,People also ask,Video preview",2170000,1100,141000,2015-09-01,"Informational,Non-branded,Non-local"
785,exchange rate today,今日汇率,sa,82,10000,0.30,0.37,currency converter,2025-10-24 17:53:36,"Sitelinks,People also ask",155000,41000,1540000,2015-09-01,"Informational,Non-branded,Non-local"
786,تعديل ملف pdf,编辑pdf文件,sa,17,10000,0.20,1.67,تعديل pdf,2025-10-21 15:42:04,"Video preview,People also ask",25000,40000,56000,2015-09-06,"Informational,Non-branded,Non-local"
787,keyboard,键盘,sa,21,10000,0.10,0.3,keyboard,2025-10-20 16:36:02,Sitelinks,1310000,600,600,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
